Unit_ID,Unit_Name,Unit_name_local_script,Fuel_type,Unit_type,Country_Area,Subnational_unit__province__state_,Latitude,Longitude,Location_accuracy,Status,Status_year,Discovery_year,FID_Year,Production_start_year,Operator,Owner,Parent,Onshore_Offshore,Production_Type,Basin,Concession___block,Project_or_complex,Government_unit_ID,Wiki_URL,TS,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Bathymetry_class,Bathymetry_GEBCO_1km
OG0016613,ST127 - Walter,,oil and gas,asset,United States,Federal offshore,28.687,-90.313,exact,operating,2023,2013,,,Walter Oil & Gas Corporation,,,Offshore,Unknown,,,,ST127_730,"https://www.gem.wiki/ST127_-_Walter_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.0129209,3.5494957,1.0926888,0.3578471,0.086073,,-20,-25
OG0016617,WD112 - Walter,,oil and gas,asset,United States,Federal offshore,28.852,-89.54,exact,operating,2023,1967,,,Walter Oil & Gas Corporation,,,Offshore,Unknown,,,,WD112_730,"https://www.gem.wiki/WD112_-_Walter_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.9407392,3.6261325,1.0920819,0.3455728,0.1036571,0.0128029,-50,-69
OG0016690,South Pass Block 24 - Whiting,,oil and gas,asset,United States,Louisiana,29.04078997,-89.28189045,exact,operating,2024,1950,,,Whitney Oil & Gas,,,Offshore,Unknown,Western Gulf,,,8453_W216,"https://www.gem.wiki/South_Pass_Block_24_-_Whiting_Oil_and_Gas_Asset_(Louisiana,_United_States)",5.8887305,3.6407244,1.2099979,0.3423115,0.0813068,0.0145574,-1,-2
OG0018907,MC074 - Llog Exploration Offshore,,oil and gas,field,United States,Federal offshore,28.908,-88.489,exact,operating,2023,,,,LLOG Exploration Offshore,,,Offshore,Unknown,,,,MC074_2058,"https://www.gem.wiki/MC074_-_Llog_Exploration_Offshore_Oil_and_Gas_Field_(Federal_offshore,_United_States)",6.0079889,3.7613537,1.2481163,0.4077174,0.1027147,0.0139563,-100,-797
OG0020745,Who Dat East (MC509) - LLOG,,oil and gas,asset,United States,Federal offshore,28.549,-88.718,approximate,discovered,2024,,,,LLOG Exploration Offshore,Karoon Energy Ltd (40%);LLOG Exploration Offshore (40%);Westlawn (20%),Karoon Energy Ltd (40%);LLOG Exploration Offshore (40%);Westlawn (20%),Offshore,Conventional,,MC509,Who Dat,,"https://www.gem.wiki/Who_Dat_East_(MC509)_-_LLOG_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",6.112287,3.8583245,1.2789497,0.341526,0.0862104,0.0148752,-100,-1323
OG0020751,MP127 - Cantium ,,oil and gas,asset,United States,Federal offshore,29.429,-88.897,exact,operating,2023,,,,Cantium,,,Offshore,Conventional,,MP127,,MP127_3481,"https://www.gem.wiki/MP127_-_Cantium__Oil_and_Gas_Asset_(Federal_offshore,_United_States)",5.7300115,3.5982833,1.203117,0.3268546,0.0859896,0.0162959,-10,-16
OG0011605,Hebron,,oil and gas,field,Canada,Newfoundland & Labrador,47.181,-48.338,exact,operating,2022,1980,2012,2017,ExxonMobil,ExxonMobil (35.5%);Chevron Canada Resources (29.6%);Suncor Energy (21%);Equinor Canada (9%);Energy Corporation of Newfoundland and Labrador (4.9%),ExxonMobil (35.5%);Chevron (29.6%);Suncor Energy Inc. (21%);Equinor ASA (9%);Nalcor Energy (4.9%),Offshore,Conventional,Jeanne d’Arc ,,Hebron,,"https://www.gem.wiki/Hebron_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.5450354,3.9370098,0.5464789,0.0469541,,,-100,-137
OG0011606,Hibernia,,oil and gas,field,Canada,Newfoundland & Labrador,47.342,-48.665,exact,operating,2023,1979,1986,1997,HDMC,ExxonMobil Canada (33.1%);Chevron Canada Resources (26.9%);Suncor Energy (20%);Canada Hibernia Holding Corporation (8.5%);Other (11.5%),ExxonMobil (33.1%);Chevron (26.9%);Suncor Energy Inc. (20%);Canada Development Investment Corporation (8.5%);Other (11.5%),Offshore,Conventional,Jeanne d’Arc ,,Hibernia,,"https://www.gem.wiki/Hibernia_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.5294337,3.9896655,0.4837358,0.0297978,0.0129894,,-100,-134
OG0011607,North Amethyst,,oil and gas,field,Canada,Newfoundland & Labrador,47.413,-47.896,exact,operating,2023,2006,2008,2010,Cenovus Energy,Cenovus Energy (68.9%);Suncor Energy (26.1%);Nalcor Energy (5%),Cenovus Energy (68.9%);Suncor Energy Inc. (26.1%);Nalcor Energy (5%),Offshore,Unknown,Jeanne d’Arc ,,North Amethyst,,"https://www.gem.wiki/North_Amethyst_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.5306773,3.8879051,0.4984741,0.0333528,0.0151982,,-100,-214
OG0011609,White Rose,,oil and gas,field,Canada,Newfoundland & Labrador,47.48,-47.923,exact,operating,2023,1984,2001,2005,Cenovus Energy,Cenovus Energy (72.5%);Suncor Energy (27.5%),Cenovus Energy (72.5%);Suncor Energy Inc. (27.5%),Offshore,Conventional,Jeanne d’Arc ,,North Amethyst,,"https://www.gem.wiki/White_Rose_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.5306773,3.8879051,0.4984741,0.0333528,0.0151982,,-100,-228
OG0020051,Bay du Nord,,oil,field,Canada,Newfoundland & Labrador,47.953848,-46.441628,exact,discovered,2024,2013,,2030 (expected),Equinor Canada,Equinor Canada (65%);BP Canada (35%),Equinor ASA (65%);BP P.L.C. (35%),Offshore,Conventional,Flemish Pass,,Bay du Nord,SDL 1055,"https://www.gem.wiki/Bay_du_Nord_Oil_Field_(Newfoundland_&_Labrador,_Canada)",7.3673511,3.9445992,0.5035409,0.034491,0.0124173,,-100,-1178
OG0020052,Cappahayden ,,oil and gas,field,Canada,Newfoundland & Labrador,47.956985,-46.669856,exact,discovered,2024,2020,,2030 (expected),Equinor Canada,Equinor Canada (60%);BP Canada (40%),Equinor ASA (60%);BP P.L.C. (40%),Offshore,Unknown,Flemish Pass,,Bay du Nord,SDL 1059,"https://www.gem.wiki/Cappahayden__Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.3571553,3.9138615,0.5451885,0.0280643,,,-100,-966
OG0020053,Mizzen,,oil and gas,field,Canada,Newfoundland & Labrador,48.242589,-46.290266,exact,discovered,2024,2010,,,Equinor Canada,Equinor Canada (65%);BP Canada (35%),Equinor ASA (65%);BP P.L.C. (35%),Offshore,Unknown,Flemish Pass,,Bay du Nord,SDL 1047,"https://www.gem.wiki/Mizzen_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",6.9639192,3.6788177,0.4879973,0.034546,0.0131074,,-100,-1109
OG0020054,Baccalieu,,oil and gas,field,Canada,Newfoundland & Labrador,48.008228,-46.198865,exact,discovered,2024,2016,,,Equinor Canada,Equinor Canada (65%);BP Canada (35%),Equinor ASA (65%);BP P.L.C. (35%),Offshore,Unknown,Flemish Pass,,Bay du Nord,SDL 1057; SDL 1056,"https://www.gem.wiki/Baccalieu_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.2813673,3.8329921,0.5465025,0.0357754,0.0124911,,-100,-1157
OG0020055,Harpoon ,,oil and gas,field,Canada,Newfoundland & Labrador,48.078669,-46.213636,exact,discovered,2024,2013,,,Equinor Canada,Equinor Canada (65%);BP Canada (35%),Equinor ASA (65%);BP P.L.C. (35%),Offshore,Unknown,Flemish Pass,,Bay du Nord,SDL 1058,"https://www.gem.wiki/Harpoon__Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.2813673,3.8329921,0.5465025,0.0357754,0.0124911,,-100,-1190
OG0020056,West Bonne Bay,,oil and gas,field,Canada,Newfoundland & Labrador,46.519395,-48.300303,exact,discovered,2024,,,,Equinor Canada,Equinor Canada (65%);Cenovus Energy (25%);Suncor Energy (10%),Equinor ASA (65%);Cenovus Energy (25%);Suncor Energy Inc. (10%),Offshore,Unknown,,,,SDL 1040,"https://www.gem.wiki/West_Bonne_Bay_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",8.0048971,4.2824712,0.6328692,0.0521062,0.0127607,,-50,-100
OG0020058,North Ben Nevis,,oil and gas,field,Canada,Newfoundland & Labrador,46.676812,-48.410025,exact,discovered,2024,,,,Cenovus Energy,Cenovus Energy (73.1%);Suncor Energy (17.5%);Chevron Canada Resources (9.4%),Cenovus Energy (73.1%);Suncor Energy Inc. (17.5%);Chevron (9.4%),Offshore,Unknown,,,,SDL 1008,"https://www.gem.wiki/North_Ben_Nevis_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.9078197,4.2218289,0.6047454,0.0493617,,,-50,-100
OG0020059,Springdale,,oil and gas,field,Canada,Newfoundland & Labrador,46.424944,-48.286415,exact,discovered,2024,,,,Equinor Canada,,,Offshore,Unknown,,,,,"https://www.gem.wiki/Springdale_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",8.1282053,4.2745557,0.6477702,0.0589197,,,-50,-100
OG0020060,South Mara ,,oil and gas,field,Canada,Newfoundland & Labrador,46.674922,-48.486416,exact,discovered,2024,,,,ExxonMobil Canada,,,Offshore,Unknown,,,,,"https://www.gem.wiki/South_Mara__Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.9078197,4.2218289,0.6047454,0.0493617,,,-50,-99
OG0020061,North Dana,,oil and gas,field,Canada,Newfoundland & Labrador,47.234334,-47.603567,exact,discovered,2024,,,,ExxonMobil Canada,,,Offshore,Unknown,,,,,"https://www.gem.wiki/North_Dana_Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.6068983,4.1332865,0.4795881,0.0642298,,,-100,-226
OG0020062,Ballicatters ,,oil and gas,field,Canada,Newfoundland & Labrador,46.790224,-48.542665,exact,discovered,2024,,,,Suncor Energy,Suncor Energy (50%);Equinor Canada (50%),Suncor Energy Inc. (50%);Equinor ASA (50%),Offshore,Unknown,,,,SDL 1051;SDL 1052,"https://www.gem.wiki/Ballicatters__Oil_and_Gas_Field_(Newfoundland_&_Labrador,_Canada)",7.8363409,4.0973763,0.5960866,0.0475255,,,-50,-99
OG0017521,Anchois Phase 1,,gas,field,Morocco,,35.11044051,-6.605565898,exact,discovered,2024,2009,,2027 (expected),Energean,Chariot Energy (30%);ONHYM (25%);Energean (45%),Chariot Limited (30%);National Office of Hydrocarbons and Mines (25%);Energean (45%),Offshore,Conventional,,Lixus,Anchois,,https://www.gem.wiki/Anchois_Phase_1_Gas_Field_(Morocco),2.346606,1.2453065,0.2820404,0.0463201,0.013414,,-100,-327
OG0018045,Hasdrubal,,oil and gas,field,Tunisia,,34.16,11.59,exact,operating,2023,,,,,Entreprise Tunisienne d’Activites Petrolieres (100%),Entreprise Tunisienne d’Activites Petrolieres (100%),Offshore,Conventional,,,,,https://www.gem.wiki/Hasdrubal_Oil_and_Gas_Field_(Tunisia),,,,,,,-50,-57
OG0019562,Miskar,,gas,field,Tunisia,,34.46645298,11.79885786,approximate,operating,2023,1975,,1996,Entreprise Tunisienne d'Activités Pétrolières,Entreprise Tunisienne d'Activités Pétrolières (100%),Entreprise Tunisienne d'Activités Pétrolières (100%),Offshore,Conventional,,,,,https://www.gem.wiki/Miskar_Gas_Field_(Tunisia),,,,,,,-30,-47
OG0000472,Calypso,,gas,field,Cyprus,,33.5252,31.7766,exact,discovered,2024,2018,,,Eni S.P.A.,Eni S.P.A. (50%);TotalEnergies (50%),Eni S.P.A. (50%);TotalEnergies (50%),Offshore,Conventional,,Block 6,Calypso,,https://www.gem.wiki/Calypso_Gas_Field_(Cyprus),,,,,,,-100,-2261
OG0000473,Glaucus,,gas,field,Cyprus,,33.4579,31.71154,exact,discovered,2024,2019,,,ExxonMobil,ExxonMobil (60%);Qatar Petroleum (40%),ExxonMobil (60%);QatarEnergy (40%),Offshore,Conventional,,Block 10,Glaucus,,https://www.gem.wiki/Glaucus_Gas_Field_(Cyprus),,,,,,,-100,-2132
OG0000668,Amelia,,gas,field,Italy,,44.409,12.67,exact,operating,2020,1968,,,Eni S.P.A.,,,Offshore,Conventional,,A.C 2.AS,,,https://www.gem.wiki/Amelia_Gas_Field_(Italy),,,,,,,-30,-31
OG0000669,Angela-Angelina,,gas,field,Italy,,44.391,12.343,exact,operating,2020,1973,,,Eni S.P.A.,,,Offshore,Conventional,,A.C 27.EA,,,https://www.gem.wiki/Angela-Angelina_Gas_Field_(Italy),,,,,,,-1,-9
OG0000670,Annamaria,,gas,field,Italy,,44.286,13.446,exact,operating,2020,1982,,2010,Eni S.P.A.,,,Offshore,Conventional,,A.C 11.AG,,,https://www.gem.wiki/Annamaria_Gas_Field_(Italy),,,,,,,-50,-61
OG0000671,Aquila,,oil and gas,field,Italy,,40.909,18.481,exact,operating,2020,1982,,1998,Eni S.P.A.,,,Offshore,Conventional,Umbro-Marchigiano sedimentary basin,F.C 2.AG,,,https://www.gem.wiki/Aquila_Oil_and_Gas_Field_(Italy),,,,,,,-100,-845
OG0000682,Barbara (NW),,gas,field,Italy,,44.049,13.758,exact,operating,2020,1971,,,Eni S.P.A.,Eni S.P.A. (100%),Eni S.P.A. (100%),Offshore,Conventional,,A.C 7.AS,,,https://www.gem.wiki/Barbara_(NW)_Gas_Field_(Italy),,,,,,,-50,-71
OG0000684,Bonaccia,,gas,field,Italy,,43.582,14.372,exact,operating,2020,1981,,,Eni S.P.A.,,,Offshore,Conventional,,B.C 17.TO,,,https://www.gem.wiki/Bonaccia_Gas_Field_(Italy),,,,,,,-50,-86
OG0000711,Cassiopea,,gas,project,Italy,,36.918,13.776,exact,operating,2024,2008,2018,2024,Eni S.P.A.,Eni S.P.A. (60%);Energean (40%),Eni S.P.A. (60%);Energean (40%),Offshore,Conventional,,G.C 1.AG,Cassiopea,,https://www.gem.wiki/Cassiopea_Gas_Project_(Italy),,,,,,,-100,-620
OG0000714,Cervia-Arianna,,gas,field,Italy,,44.292,12.651,exact,operating,2020,1966,,,Eni S.P.A.,,,Offshore,Conventional,,Cervia Mare,,,https://www.gem.wiki/Cervia-Arianna_Gas_Field_(Italy),,,,,,,-20,-25
OG0000720,Daria,,gas,field,Italy,,44.058,13.222,exact,operating,2020,1985,,,Eni S.P.A.,,,Offshore,Conventional,,A.C 13.AS,,,https://www.gem.wiki/Daria_Gas_Field_(Italy),,,,,,,-50,-54
OG0000726,Emma Ovest,,gas,field,Italy,,42.826,14.409,exact,operating,2020,1978,,,Eni S.P.A.,,,Offshore,Conventional,,B.C 10.AS,,,https://www.gem.wiki/Emma_Ovest_Gas_Field_(Italy),,,,,,,-100,-109
OG0000746,Gela,,oil and gas,complex,Italy,,37.032,14.26955,exact,operating,2020,1956,,1957,Eni S.P.A.,,,Offshore,Conventional,,Gela?Agip; C.C 1.AG,Gela,,https://www.gem.wiki/Gela_Oil_and_Gas_Complex_(Italy),,,,,,,-1,-6
OG0000748,Giovanna,,gas,field,Italy,,42.826,14.409,exact,operating,2020,1985,,,Eni S.P.A.,,,Offshore,Conventional,,B.C 10.AS,,,https://www.gem.wiki/Giovanna_Gas_Field_(Italy),,,,,,,-100,-109
OG0000751,Hera Lacinia-Linda,,gas,field,Italy,,39.007,17.201,exact,operating,2020,1975,,,Eni S.P.A.,,,Offshore,Conventional,,D.C 2.AG,,,https://www.gem.wiki/Hera_Lacinia-Linda_Gas_Field_(Italy),,,,,,,-20,-30
OG0000758,Luna,,gas,field,Italy,,39.086,17.197,exact,operating,2020,1971,,1975,Eni S.P.A.,,,Offshore,Conventional,,D.C 1.AG,,,https://www.gem.wiki/Luna_Gas_Field_(Italy),,,,,,,-100,-88
OG0000801,Panda,,gas,field,Italy,,36.955,13.607,exact,operating,2020,2002,,,Eni S.P.A.,,,Offshore,Conventional,,G.R 14.AG,,,https://www.gem.wiki/Panda_Gas_Field_(Italy),,,,,,,-100,-607
OG0000804,Porto Corsini E,,gas,field,Italy,,44.387,12.564,exact,operating,2020,1961,,,Eni S.P.A.,,,Offshore,Conventional,Porto Corsini Mare; A.C 1.Ag,Porto Corsini Mare; A.C 1.Ag,,,https://www.gem.wiki/Porto_Corsini_E_Gas_Field_(Italy),,,,,,,-20,-25
OG0000805,Porto Corsini W,,gas,field,Italy,,44.511,12.349,exact,operating,2020,1967,,,Eni S.P.A.,,,Offshore,Conventional,,A.C 26.EA,,,https://www.gem.wiki/Porto_Corsini_W_Gas_Field_(Italy),,,,,,,-5,-12
OG0000806,Porto Garibaldi-Agostino,,gas,field,Italy,,44.523,12.512,exact,operating,2020,1968,,,Eni S.P.A.,,,Offshore,Conventional,,A.C 1.AG,,,https://www.gem.wiki/Porto_Garibaldi-Agostino_Gas_Field_(Italy),,,,,,,-20,-26
OG0000871,Vega,,oil and gas,field,Italy,,36.54,14.625,exact,operating,2020,1981,,1994,Edison,Energean (60%);Eni S.P.A. (40%),Energean (60%);Eni S.P.A. (40%),Offshore,Conventional,,C.C 6.EO,,,https://www.gem.wiki/Vega_Oil_and_Gas_Field_(Italy),,,,,,,-100,-116
OG0001746,Domino,,gas,field,Romania,,43.881,30.717,exact,in development,2023,2011,,2027 (expected),OMV Petrom S.A.,Romgaz (50%);OMV (50%),Romgaz (50%);OMV Aktiengesellschaft (50%),Offshore,Conventional,,XIX Neptun 2,Neptun Deep,,https://www.gem.wiki/Domino_Gas_Field_(Romania),,,,,,,-100,-799
OG0001774,Leb?da Est,,oil and gas,field,Romania,,44.527369,29.548391,exact,operating,2021,1980,,1987,OMV Petrom S.A.,,,Offshore,Conventional,,XVIII Istra,,,https://www.gem.wiki/Leb?da_Est_Oil_and_Gas_Field_(Romania),,,,,,,-30,-48
OG0001800,Neptun Deep,,gas,project,Romania,,43.73,30.9048,exact,in development,2024,2011,2023,2027 (expected),OMV Petrom S.A.,Romgaz (50%);OMV (50%),Romgaz (50%);OMV Aktiengesellschaft (50%),Offshore,Conventional,,XIX Neptun 2,Neptun Deep,,https://www.gem.wiki/Neptun_Deep_Gas_Project_(Romania),,,,,,,-100,-1383
OG0001810,Pelican South,,gas,field,Romania,,44.034,30.533,exact,in development,2023,2014,,2027 (expected),OMV Petrom S.A.,Romgaz (50%);OMV (50%),Romgaz (50%);OMV Aktiengesellschaft (50%),Offshore,Conventional,,XIX Neptun 2,Neptun Deep,,https://www.gem.wiki/Pelican_South_Gas_Field_(Romania),,,,,,,-100,-129
OG0001864,Sakarya 1,,gas,phase,Türkiye,,42.75109,31.26345,exact,operating,2024,2020,2021,2023,TPAO,TPAO (100%),Türkiye Petrolleri AO (100%),Offshore,Conventional,,Block AR/TPO/KD/C26-C27-D26-D27,Sakarya,,https://www.gem.wiki/Sakarya_1_Gas_Phase_(Türkiye),,,,,,,-100,-2145
OG0011579,Atoll,,oil and gas,field,Egypt,,32.2257,31.8863,exact,operating,2024,2015,2016,2018,Pharaonic Petroleum Co,Pharaonic Petroleum (PhPC) (100%),Egyptian General Petroleum Corporation (EGPC) (nan%);BP P.L.C. (nan%),Offshore,Conventional,,North Damietta,Atoll,,https://www.gem.wiki/Atoll_Oil_and_Gas_Field_(Egypt),,,,,,,-100,-949
OG0011591,Raven,,oil and gas,field,Egypt,,31.743,29.951,exact,operating,2024,2004,,2019,BP,BP (82.8%);Wintershall DEA (17.2%),BP P.L.C. (82.8%);BASF SE (12.5%);LetterOne Holdings (4.7%),Offshore,Conventional,,,West Nile Delta,,https://www.gem.wiki/Raven_Oil_and_Gas_Field_(Egypt),,,,,,,-100,-621
OG0011592,Giza,,gas,field,Egypt,,31.703,29.846,exact,operating,2020,2007,,2019,BP,BP (82.8%);Wintershall DEA (17.2%),BP P.L.C. (82.8%);BASF SE (12.5%);LetterOne Holdings (4.7%),Offshore,Conventional,,,West Nile Delta,,https://www.gem.wiki/Giza_Gas_Field_(Egypt),,,,,,,-100,-579
OG0011616,Nooros,,gas,field,Egypt,,31.709,30.985,exact,operating,2022,2015,,2015,Petrobel,Eni S.P.A. (75%);BP (25%),Eni S.P.A. (75%);BP P.L.C. (25%),Offshore,Conventional,,,Great Nooros Area,,https://www.gem.wiki/Nooros_Gas_Field_(Egypt),,,,,,,-20,-23
OG0011621,Scarab,,oil and gas,field,Egypt,,31.935,30.375,exact,operating,2021,1998,,2003,Burullus Gas Company,BG Group (50%);Petronas (50%),Shell plc (50%);Petroliam Nasional Berhad (Petronas) (50%),Offshore,Conventional,,,"Scarab/Saffron, West Delta Deep Marine",,https://www.gem.wiki/Scarab_Oil_and_Gas_Field_(Egypt),,,,,,,-50,-176
OG0011630,Simian,,oil and gas,field,Egypt,,32.204,30.384,exact,operating,2015,1999,,2004,Rashpetco,,,Offshore,Conventional,,,West Delta Deep Marine,,https://www.gem.wiki/Simian_Oil_and_Gas_Field_(Egypt),,,,,,,-100,-1056
OG0011632,Temsah,,oil and gas,field,Egypt,,31.618,32.382,exact,operating,2016,1981,,1999,Mobil,BP (50%);Eni S.P.A. (50%),BP P.L.C. (50%);Eni S.P.A. (50%),Offshore,Conventional,,Temsah concession,,,https://www.gem.wiki/Temsah_Oil_and_Gas_Field_(Egypt),,,,,,,-30,-32
OG0011635,Saffron,,oil and gas,field,Egypt,,31.935,30.375,exact,operating,2021,1998,,2003,Burullus Gas Company,BG Group (50%);Petronas (50%),Shell plc (50%);Petroliam Nasional Berhad (Petronas) (50%),Offshore,Conventional,,,"Scarab/Saffron, West Delta Deep Marine",,https://www.gem.wiki/Saffron_Oil_and_Gas_Field_(Egypt),,,,,,,-50,-176
OG0011636,Ha'py,,oil and gas,field,Egypt,,31.575,31.997,exact,operating,2015,1997,,,GUPCO,,,Offshore,Conventional,,,,,https://www.gem.wiki/Ha'py_Oil_and_Gas_Field_(Egypt),,,,,,,-10,-14
OG0011654,Taurus,,gas,field,Egypt,,31.917,30.097,exact,operating,2021,2000,,2017,BP,BP (82.8%);Wintershall DEA (17.2%),BP P.L.C. (82.8%);BASF SE (12.5%);LetterOne Holdings (4.7%),Offshore,Conventional,,,West Nile Delta,,https://www.gem.wiki/Taurus_Gas_Field_(Egypt),,,,,,,-100,-647
OG0011655,Libra,,gas,field,Egypt,,31.956,30.169,exact,operating,2024,2001,,2017,BP,BP (82.8%);Wintershall DEA (17.2%),BP P.L.C. (82.8%);BASF SE (12.5%);LetterOne Holdings (4.7%),Offshore,Conventional,,,West Nile Delta,,https://www.gem.wiki/Libra_Gas_Field_(Egypt),,,,,,,-100,-432
OG0011656,Fayoum,,gas,field,Egypt,,31.602,29.884,exact,operating,2024,2001,,2019,BP,BP (82.8%);Wintershall DEA (17.2%),BP P.L.C. (82.8%);BASF SE (12.5%);LetterOne Holdings (4.7%),Offshore,Conventional,,,West Nile Delta,,https://www.gem.wiki/Fayoum_Gas_Field_(Egypt),,,,,,,-100,-337
OG0011660,Denise,,gas,field,Egypt,,31.717,32.284,exact,operating,2015,1997,,,Petrobel,,,Offshore,Conventional,,Temsah concession,,,https://www.gem.wiki/Denise_Gas_Field_(Egypt),,,,,,,-20,-27
OG0011663,Baltim South West,,oil and gas,field,Egypt,,32.102,31.05,exact,operating,2019,2016,2018,2019,Petrobel,International Egyptian Oil Company (50%);BP (50%),Eni S.P.A. (50%);BP P.L.C. (50%),Offshore,Conventional,,Baltim,,,https://www.gem.wiki/Baltim_South_West_Oil_and_Gas_Field_(Egypt),,,,,,,-100,-260
OG0011664,Baltim North,,oil,field,Egypt,,32.03,31.163,approximate,operating,2023,,,,Petrobel,,,Offshore,Conventional,,Baltim,,,https://www.gem.wiki/Baltim_North_Oil_Field_(Egypt),,,,,,,-50,-146
OG0011665,Baltim East,,oil,field,Egypt,,32.03,31.163,approximate,operating,2024,,,,Petrobel,,,Offshore,Conventional,,Baltim,,,https://www.gem.wiki/Baltim_East_Oil_Field_(Egypt),,,,,,,-50,-146
OG0011669,North Abu Qir PIII,,oil and gas,field,Egypt,,31.4783,30.1893,approximate,operating,2023,,,2017,Abuqir Petroleum Company,Energean (100%),Energean (100%),Offshore,Conventional,,Abu Qir,,,https://www.gem.wiki/North_Abu_Qir_PIII_Oil_and_Gas_Field_(Egypt),,,,,,,-10,-20
OG0011670,Yazzi,,oil and gas,field,Egypt,,31.6203,30.1099,exact,operating,2023,2011,2021,2023,Energean Oil & Gas,,,Offshore,Conventional,,NEA,,,https://www.gem.wiki/Yazzi_Oil_and_Gas_Field_(Egypt),,,,,,,-50,-143
OG0011671,Python,,oil and gas,field,Egypt,,31.6052,30.0423,exact,operating,2023,2011,2021,2023,Energean Oil & Gas,,,Offshore,Conventional,,NEA,,,https://www.gem.wiki/Python_Oil_and_Gas_Field_(Egypt),,,,,,,-50,-144
OG0011672,Wakar,,oil and gas,field,Egypt,,31.74,32.399,exact,operating,2020,,,1997,Petrobel,,,Offshore,Conventional,,,,,https://www.gem.wiki/Wakar_Oil_and_Gas_Field_(Egypt),,,,,,,-30,-71
